alpha,G,S,N,file,rl_shifters,rl_time_s
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04091.txt,46,0.308249
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04092.txt,43,0.297983
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04093.txt,43,0.2828
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04094.txt,48,0.321303
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04095.txt,56,0.366326
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04096.txt,34,0.215724
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04097.txt,47,0.274881
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04098.txt,36,0.222114
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04099.txt,45,0.267288
0.8,6,7,39,benchmark/dup_dataset/alpha=0.8/6-7-39/04100.txt,46,0.298226
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04101.txt,43,0.250281
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04102.txt,43,0.266298
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04103.txt,42,0.282347
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04104.txt,37,0.267859
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04105.txt,49,0.306886
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04106.txt,33,0.204454
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04107.txt,45,0.263665
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04108.txt,50,0.310118
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04109.txt,51,0.323916
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04110.txt,39,0.24266
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04111.txt,60,0.393749
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04112.txt,56,0.367027
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04113.txt,44,0.305256
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04114.txt,53,0.366605
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04115.txt,51,0.337213
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04116.txt,37,0.268817
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04117.txt,48,0.320367
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04118.txt,28,0.19214
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04119.txt,48,0.321456
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04120.txt,37,0.272038
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04121.txt,47,0.284303
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04122.txt,43,0.266777
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04123.txt,46,0.269011
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04124.txt,41,0.245931
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04125.txt,37,0.250238
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04126.txt,39,0.264214
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04127.txt,1,0.009848
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04128.txt,43,0.296754
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04129.txt,49,0.317711
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04130.txt,49,0.333955
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04131.txt,42,0.284846
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04132.txt,51,0.332546
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04133.txt,43,0.270395
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04134.txt,39,0.266618
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04135.txt,40,0.264788
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04136.txt,48,0.326642
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04137.txt,55,0.37035
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04138.txt,42,0.29439
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04139.txt,39,0.279263
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04140.txt,57,0.372617
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04141.txt,53,0.314617
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04142.txt,39,0.247582
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04143.txt,44,0.261725
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04144.txt,43,0.268367
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04145.txt,32,0.206828
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04146.txt,34,0.227872
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04147.txt,39,0.248012
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04148.txt,52,0.2988
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04149.txt,2,0.013069
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04150.txt,44,0.247722
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04151.txt,39,0.251328
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04152.txt,54,0.318502
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04153.txt,35,0.229985
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04154.txt,34,0.219224
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04155.txt,56,0.330678
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04156.txt,57,0.334072
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04157.txt,2,0.014242
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04158.txt,47,0.285333
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04159.txt,2,0.012597
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04160.txt,42,0.25396
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04161.txt,55,0.340825
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04162.txt,37,0.232563
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04163.txt,30,0.194345
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04164.txt,33,0.234994
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04165.txt,41,0.274828
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04166.txt,59,0.332675
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04167.txt,37,0.236167
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04168.txt,42,0.262379
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04169.txt,51,0.2995
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04170.txt,45,0.280681
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04171.txt,49,0.274091
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04172.txt,61,0.350064
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04173.txt,36,0.228855
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04174.txt,55,0.32833
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04175.txt,38,0.225408
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04176.txt,43,0.257805
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04177.txt,53,0.295075
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04178.txt,50,0.291241
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04179.txt,7,0.041045
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04180.txt,49,0.290677
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04181.txt,41,0.246438
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04182.txt,49,0.289023
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04183.txt,60,0.341275
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04184.txt,26,0.171848
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04185.txt,52,0.326783
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04186.txt,35,0.229216
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04187.txt,45,0.277275
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04188.txt,47,0.272577
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04189.txt,50,0.288702
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04190.txt,40,0.259293
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04191.txt,30,0.188797
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04192.txt,29,0.198609
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04193.txt,45,0.271955
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04194.txt,50,0.305456
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04195.txt,40,0.254526
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04196.txt,40,0.238276
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04197.txt,55,0.32159
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04198.txt,34,0.220684
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04199.txt,51,0.310589
0.8,6,7,40,benchmark/dup_dataset/alpha=0.8/6-7-40/04200.txt,37,0.225523
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04201.txt,37,0.224971
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04202.txt,41,0.260206
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04203.txt,44,0.265354
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04204.txt,49,0.291973
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04205.txt,38,0.24199
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04206.txt,28,0.1751
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04207.txt,43,0.264493
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04208.txt,36,0.218907
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04209.txt,32,0.21834
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04210.txt,43,0.260779
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04211.txt,43,0.267113
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04212.txt,48,0.305185
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04213.txt,47,0.281085
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04214.txt,41,0.25361
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04215.txt,55,0.318734
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04216.txt,61,0.358143
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04217.txt,46,0.276552
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04218.txt,41,0.262318
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04219.txt,45,0.275773
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04220.txt,35,0.226843
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04221.txt,35,0.2177
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04222.txt,42,0.257227
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04223.txt,32,0.212007
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04224.txt,47,0.268506
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04225.txt,35,0.217
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04226.txt,2,0.012896
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04227.txt,57,0.330385
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04228.txt,58,0.327725
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04229.txt,56,0.331436
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04230.txt,52,0.307016
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04231.txt,42,0.263835
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04232.txt,54,0.311345
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04233.txt,59,0.327134
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04234.txt,45,0.278967
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04235.txt,38,0.220333
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04236.txt,51,0.291349
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04237.txt,40,0.247872
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04238.txt,40,0.25412
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04239.txt,46,0.284295
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04240.txt,52,0.313707
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04241.txt,58,0.334262
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04242.txt,44,0.273531
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04243.txt,55,0.334209
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04244.txt,40,0.24523
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04245.txt,28,0.176909
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04246.txt,35,0.223077
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04247.txt,31,0.205946
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04248.txt,37,0.233977
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04249.txt,60,0.340583
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04250.txt,37,0.231821
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04251.txt,44,0.256019
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04252.txt,49,0.301405
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04253.txt,41,0.253423
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04254.txt,2,0.017282
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04255.txt,43,0.257296
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04256.txt,52,0.300198
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04257.txt,65,0.365102
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04258.txt,61,0.340254
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04259.txt,58,0.33509
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04260.txt,41,0.250964
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04261.txt,52,0.306125
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04262.txt,2,0.013004
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04263.txt,39,0.254958
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04264.txt,39,0.226854
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04265.txt,1,0.008706
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04266.txt,39,0.232518
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04267.txt,48,0.274898
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04268.txt,44,0.276336
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04269.txt,58,0.350785
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04270.txt,39,0.236481
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04271.txt,40,0.254426
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04272.txt,49,0.286048
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04273.txt,41,0.247091
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04274.txt,45,0.27134
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04275.txt,50,0.291318
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04276.txt,55,0.322794
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04277.txt,39,0.245612
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04278.txt,34,0.214024
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04279.txt,43,0.261156
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04280.txt,37,0.234098
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04281.txt,41,0.261587
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04282.txt,46,0.271153
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04283.txt,41,0.243789
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04284.txt,56,0.335865
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04285.txt,46,0.274971
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04286.txt,36,0.21974
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04287.txt,50,0.298982
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04288.txt,52,0.294823
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04289.txt,34,0.214531
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04290.txt,44,0.266307
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04291.txt,33,0.206209
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04292.txt,39,0.245121
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04293.txt,42,0.253021
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04294.txt,1,0.00883
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04295.txt,47,0.299639
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04296.txt,38,0.254621
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04297.txt,47,0.285342
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04298.txt,50,0.290228
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04299.txt,44,0.267867
0.8,6,7,41,benchmark/dup_dataset/alpha=0.8/6-7-41/04300.txt,51,0.300714
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06201.txt,34,0.221275
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06202.txt,45,0.27024
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06203.txt,52,0.303557
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06204.txt,36,0.216772
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06205.txt,35,0.221185
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06206.txt,40,0.238987
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06207.txt,38,0.230888
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06208.txt,43,0.270163
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06209.txt,39,0.244597
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06210.txt,45,0.274763
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06211.txt,45,0.275307
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06212.txt,54,0.319345
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06213.txt,41,0.258654
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06214.txt,39,0.26994
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06215.txt,42,0.268667
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06216.txt,48,0.287215
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06217.txt,51,0.299351
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06218.txt,36,0.224764
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06219.txt,34,0.217904
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06220.txt,39,0.243275
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06221.txt,52,0.30279
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06222.txt,58,0.315971
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06223.txt,35,0.2233
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06224.txt,32,0.204749
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06225.txt,52,0.316455
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06226.txt,46,0.276755
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06227.txt,38,0.235268
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06228.txt,47,0.272694
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06229.txt,39,0.242108
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06230.txt,33,0.20502
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06231.txt,43,0.253606
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06232.txt,60,0.339801
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06233.txt,55,0.322938
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06234.txt,39,0.242292
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06235.txt,55,0.324309
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06236.txt,40,0.244336
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06237.txt,43,0.261636
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06238.txt,48,0.2771
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06239.txt,57,0.320217
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06240.txt,46,0.278689
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06241.txt,37,0.232119
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06242.txt,40,0.24279
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06243.txt,50,0.319782
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06244.txt,48,0.281139
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06245.txt,59,0.323304
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06246.txt,48,0.272064
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06247.txt,48,0.284994
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06248.txt,40,0.247266
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06249.txt,31,0.222316
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06250.txt,47,0.314141
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06251.txt,45,0.292703
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06252.txt,54,0.346347
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06253.txt,49,0.338632
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06254.txt,51,0.341808
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06255.txt,42,0.289147
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06256.txt,37,0.252964
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06257.txt,49,0.31587
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06258.txt,54,0.345311
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06259.txt,36,0.266856
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06260.txt,51,0.320113
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06261.txt,30,0.207363
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06262.txt,42,0.288406
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06263.txt,41,0.278717
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06264.txt,36,0.255773
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06265.txt,52,0.355526
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06266.txt,36,0.232867
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06267.txt,51,0.331477
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06268.txt,45,0.301034
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06269.txt,43,0.289203
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06270.txt,49,0.327684
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06271.txt,53,0.357604
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06272.txt,38,0.252931
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06273.txt,49,0.315467
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06274.txt,50,0.343363
0.8,6,8,42,benchmark/dup_dataset/alpha=0.8/6-8-42/06275.txt,48,0.347014
